1408.91000000,,4.085209287290098,-4.342343790573523
1408.91000000,,4.02348312959721,-4.454221811434309
1408.91000000,,3.937063660620325,-4.424515696153094
1408.91000000,,3.9237545426362885,-4.3462924918937915
1408.89000000,,3.9237545426362885,-4.099005783019493
1408.88000000,BUY,3.912141451605862,-3.7839517312872886
1408.88000000,BUY,2.3895320179734227,-2.475075953954047
1408.88000000,BUY,0.3663506355186428,-1.9147836612132778
1410.26000000,,95.91428980796863,0.11573453066671391
1410.28000000,,95.98310754160303,0.1594997569025054
1410.86000000,BUY,37.48324219559133,-0.24508556452133234
1409.41000000,,95.71671067996363,0.30816133110783994
1409.44000000,,95.77831529429318,0.25892249144430934
1409.50000000,,96.037728398756,0.2500708760708221
1409.57000000,,96.4353014469693,0.22660754053231358
1409.45000000,,73.45923556071409,0.19590500601657368
1409.70000000,,83.16650382974422,0.20144735653389034
1409.73000000,,85.10653855176703,0.21323172614665964
1409.73000000,,85.10653855176704,0.2228567985414429
1409.73000000,,85.10653855176703,0.21973502973719405
1409.71000000,,82.30535184203814,0.17878265915169322
1409.71000000,SELL,70.87519416187472,0.1550601710112005
1409.63000000,SELL,67.76104437453299,0.09114335259687323
1409.42000000,,19.59799437989072,-0.0918410619910901
1409.25000000,,18.793848609328847,-0.10409669509544983
1409.25000000,,17.909660572517353,-0.11310421894086176
1409.38000000,,33.19589304278995,-0.11371662868646126
1409.48000000,,34.43439496525333,-0.09508510925093105
1409.71000000,,66.77500551540692,-0.06941950982013623
1409.83000000,,73.29872086170182,-0.011160416942630036
1409.83000000,,73.29872086170181,0.04132145982248403
1409.83000000,,74.58288652635291,0.07425548797914416
1409.83000000,,74.73330833490535,0.0864284679373668
1409.83000000,,75.9773157564122,0.10570824875389917
1409.96000000,,77.06252029283236,0.110274142012031
1409.96000000,,42.179015568828554,0.061795372852429864
1409.96000000,,42.179015568828554,0.029533545278354723
1409.96000000,,43.285012115868575,0.019597831384999154
1409.96000000,,46.023592526949955,0.032923024226874986
1409.96000000,,33.45647492573838,0.007225888268749259
1409.96000000,,34.682958828106905,-0.027286013802950038
1409.96000000,,33.802133802372325,-0.03847972771018249
1409.96000000,,31.69104147600592,-0.05351743252572305
1409.96000000,,19.049734840959957,-0.08873259443271309
1409.96000000,BUY,14.206980020560891,-0.09882819242261576
1409.56000000,BUY,16.270712962511936,-0.06231339225928423
1409.56000000,,67.58699802837069,0.0012250555498667381
1409.56000000,,68.22448137930779,0.00808457744392399
1409.56000000,,84.95150349679555,0.02667239018796863
1409.56000000,,77.32667391276763,0.027397628391781836
1409.56000000,,77.01668328361038,0.025918717912873035
1409.56000000,,77.01668328361038,0.024427472432307695
1409.58000000,,88.57209197980453,0.03186786957212462
1409.58000000,,88.57209197980453,0.03453328337855055
1409.70000000,,95.76939618747922,0.04735186251741652
1409.90000000,,98.02016298622382,0.08016938325113188
1409.90000000,,98.01356235974364,0.1036577205525191
1409.90000000,,98.01356235974364,0.11043484603487741
1409.90000000,,98.01356235974364,0.11635537340862356
1409.94000000,,98.0925725278915,0.11729168217652841
1409.99000000,,98.45006099047174,0.11887491922584559
1410.04000000,,98.84551056481573,0.11760586748164314
1410.09000000,,98.95484919092331,0.12377182146951782
1410.09000000,,99.37656766807176,0.12848585238430132
1410.09000000,,99.37656766807176,0.12612942802320504
1410.09000000,,99.37293759470836,0.11864514405533555
1410.09000000,SELL,100.0,0.11155957858659349
1410.09000000,,37.453023932947566,0.019239259678442977
1410.09000000,,37.45302393294759,0.009396472074286066
1410.09000000,,37.45302393294759,0.005832583165556571
1410.09000000,,37.45302393294756,0.000700290314398444
1410.01000000,,26.482464517747715,-0.00758314282234096
1410.01000000,,21.624243772717378,-0.014619186109030124
1410.01000000,,18.041421880705897,-0.02468717170359014
1410.01000000,,24.28385727779819,-0.026806545921317593
1410.01000000,,21.563714579815908,-0.026173327230253562
1410.01000000,,21.563714579815908,-0.025523841325821195
1410.01000000,BUY,31.190406202994822,-0.022402167359132363
1410.01000000,BUY,36.1150090180914,-0.015161251937570341
