0.014298,,31.23479823268265,-7.64742283850331e-06
0.014295,,25.102117572829357,-7.317971702992115e-06
0.014278,,29.944707812977896,-5.554259086389124e-06
0.014287,,32.62469028921741,-6.108717585164361e-06
0.014287,,32.62469028921744,-5.772211502897903e-06
0.014286,,41.09490427801256,-5.1107534647949066e-06
0.014286,,39.351793268344984,-4.691968748953695e-06
0.014278,,43.78510845476731,-3.4888813023031123e-06
0.014272,,61.13183899344548,-1.9354260975806142e-06
0.014274,,64.90789696155505,-1.1099242578534174e-06
0.014264,,78.23359694600985,1.5897660797861701e-06
0.014257,,82.22589178755004,3.875682481314924e-06
0.014253,,80.99448192483604,5.36811985428487e-06
0.014249,,83.65535728773389,6.77473140072056e-06
0.014256,,72.07214032878858,6.440004404072511e-06
0.014249,,75.27670433749623,7.458380760279326e-06
0.01425,,75.18965468534267,7.5330885911419065e-06
0.014246,,76.43818882936968,7.907788941188126e-06
0.014246,,77.37260859368462,7.635380587088514e-06
0.014245,,79.51806753104466,7.703067704645239e-06
0.014248,,79.20850107347218,7.312241178187434e-06
0.014248,,80.13305714837772,7.23624504640058e-06
0.014248,,81.04097815939926,7.174011666265592e-06
0.014249,,77.11444117100123,6.871008877256876e-06
0.01425,,69.84099154559766,6.380971794211349e-06
0.01425,,66.52003687270633,5.922471663338813e-06
0.01425,,63.279618491258724,5.415983279738815e-06
0.01425,,66.76651581898759,5.116985448942388e-06
0.014315,,45.3313818866225,1.5915258934871834e-07
0.014321,,51.13798629880298,-1.9184884885586895e-08
0.014321,,56.595393476653456,1.7475988765315587e-07
0.014328,,57.151968310554366,-1.1806686030929603e-07
0.014325,,54.702793302126544,2.6963825736428526e-07
0.014323,,51.60401127273699,4.654679007076029e-07
0.014324,,51.14685794052574,3.3372083613029957e-07
0.014324,,51.14685794052573,3.0461887878634186e-07
0.014324,,51.14685794052575,2.783467597401029e-07
0.014323,,51.75749025308226,3.4730839211342956e-07
0.014323,,38.89074191179956,8.014222760595324e-08
0.014319,,45.641135048475334,3.205517626787835e-07
0.014317,,45.64113504847534,1.935667449694256e-07
0.014311,,46.71729031731726,2.773056584446515e-07
0.014311,,50.56953052476914,7.402128289809434e-07
0.014311,,28.705182593928185,-3.1715560673377385e-07
0.014311,,62.476735143112485,-1.5563294995281363e-07
0.01431,,62.850527881994275,3.482822585401668e-07
0.014314,,65.75322270293591,4.4987201141925837e-07
0.014317,,65.08317619239887,5.578736982786436e-07
0.014322,,63.81237154049328,4.063119393750425e-07
0.014321,,64.3165467202274,7.652626991243999e-07
0.014319,,71.44180615391862,1.6306031685887207e-06
0.014321,,70.82989706309736,1.6591816297747974e-06
0.014322,,63.59956143134294,1.5382258155560713e-06
0.014321,,53.10748953298471,1.4370250738075796e-06
0.01432,,53.743998800246786,1.2057569302170723e-06
0.01432,,65.2767133021874,1.3082183746536413e-06
0.01432,,54.726948119007616,1.2496023257344696e-06
0.014318,,33.71445469046921,7.577371470921662e-07
0.014318,,33.23045388551479,1.245174572218205e-07
0.014318,,33.230453885514805,-6.204831076196682e-07
0.014318,,42.26320036633353,-7.088039104992394e-07
0.014312,,54.91413661351274,2.569612167317714e-08
0.014312,,54.91413661351275,1.3333569402057543e-07
0.014322,,50.40896049679669,-6.486041099519613e-07
0.014322,,50.40896049679668,-5.395082474258378e-07
0.014324,,49.23228041859993,-6.333205274690334e-07
0.014324,,49.23228041859992,-5.437593216198883e-07
0.014324,,49.23228041859993,-4.0223648056954275e-07
0.014324,,49.232280418599906,-3.4660356521172553e-07
0.014324,,49.23228041859992,-2.9906662508613624e-07
0.014324,,49.23228041859992,-2.9906662508613624e-07
0.014324,,49.23228041859992,-2.9906662508613624e-07
0.014324,,77.63465641817817,3.797622211681312e-07
0.014324,,77.63465641817818,9.072804087323361e-07
0.014326,,77.20354665401993,1.1248042676055559e-06
0.014326,,70.8922105448682,1.3584821088475502e-06
0.014326,,70.8922105448682,1.5260817610007055e-06
0.014325,,71.68457192970467,1.7327180289149202e-06
0.014325,,71.68457192970467,1.7327180289149202e-06
0.014323,,75.99260313846577,2.0621512709807083e-06
0.014323,,83.37227877393201,2.4973067704898294e-06
0.014326,,75.90949932450678,2.5743155146387003e-06
0.014324,,77.54647782910453,2.81220159738943e-06
0.014324,,77.54647782910452,2.810688173487605e-06
0.014317,,88.9001438025003,3.6658087572867537e-06
0.014317,,92.43850459662167,4.147407480857568e-06
0.014317,,93.35147138445352,4.637008674755402e-06
0.014317,,74.08534963948745,4.648667630944778e-06
0.014319,,38.79891582703111,3.143038106580981e-06
0.014322,,36.91767314071752,1.7255154521889082e-06
0.014322,,53.96001614742704,1.706514954943894e-06
0.014322,,45.142825781350616,9.44639716440529e-07
0.014322,,45.142825781350616,9.44639716440529e-07
0.014322,,45.142825781350616,9.44639716440529e-07
0.014322,,45.142825781350616,9.44639716440529e-07
0.014322,,15.571711231368127,-5.4142713516811686e-06
0.014322,,15.571711231368127,-1.0334623084806704e-05
0.014322,,15.571711231368127,-1.0334623084806704e-05
0.014322,,18.282149208789804,-1.6600155108932937e-05
0.014322,,18.282149208789804,-1.8391864157009385e-05
0.014322,,18.282149208789804,-2.029842901747278e-05
0.01433,,20.643489383348495,-2.112767626645702e-05
0.01433,,20.64348938334851,-2.091322605501586e-05
0.01433,,20.64348938334851,-2.0506882145139918e-05
0.014329,,20.6855911929391,-1.98621076250953e-05
0.014329,,20.6855911929391,-1.98621076250953e-05
0.014329,,25.236061307295415,-1.8238224951866444e-05
0.01433,,25.05611290266566,-1.736290013766746e-05
0.01433,,25.05611290266566,-1.6401314771475467e-05
0.014334,,24.20986448496761,-1.583189533037148e-05
0.014334,,24.209864484967625,-1.489366147300504e-05
0.014333,,24.289386536665702,-1.3896132386365112e-05
0.014333,,22.262921441231498,-1.3273470023710335e-05
0.014333,,22.262921441231484,-1.2634364525632852e-05
0.014341,,19.732229863819484,-1.20706423873667e-05
0.014343,,19.002776802162018,-1.1574433876835807e-05
0.014339,,19.382155468060205,-1.0527051640315047e-05
0.014323,,20.187571918173305,-8.494469847899686e-06
0.014323,,20.187571918173305,-8.494469847899686e-06
0.014333,,11.550779412940912,-9.112421220060923e-06
0.014333,,11.550779412940912,-9.112421220060923e-06
0.014326,,12.104167981900758,-7.827355284477366e-06
0.014252,,43.70510078336082,-4.865091935771226e-07
0.014252,,32.03382540898858,-7.351165439324625e-07
0.014252,,32.03382540898856,-9.215169860174455e-07
0.014255,,29.487792273426322,-1.3352073331678732e-06
0.014255,,29.487792273426336,-1.4103423727727937e-06
0.014255,,29.487792273426336,-1.4531365790416972e-06
0.014258,,29.487792273426336,-1.4701048423101243e-06
0.014258,,19.577892674579445,-1.9274980318957635e-06
0.014258,,19.577892674579445,-1.9274980318957635e-06
0.014258,,19.57789267457943,-1.9861742179203e-06
0.014258,,52.497203361901754,-1.2364917604968523e-06
0.014258,,52.497203361901754,-1.2364917604968523e-06
0.014261,,51.08162446292396,-1.0478506151604533e-06
0.014261,,51.08162446292394,-8.619331658774737e-07
0.014261,,51.08162446292396,-7.064487464580188e-07
0.014261,,74.47924528607405,6.159686700632494e-08
0.014261,,74.47924528607406,6.626400471630711e-07
0.014258,,76.3303969838764,1.4041431029253315e-06
0.014258,,76.3303969838764,1.7353258684286998e-06
